fecha,anio,txt_file,txt_path,texto,conflicto,menciones,matched_terms,num_matched_terms,chars,source_jsonl_line
1991-04-01,1991,IMG_20241125_101546_1991-04-01_018_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_101546_1991-04-01_018_nota.txt,"Jardín de Peralta Ramos

Postergaron una asamblea

Tuvo lugar la asamblea general ordinaria propiciada por la Asociación de Fomento El Jardín de Peralta Ramos, en su sede de La Golondrina 136. A la misma se presentaron 2 listas, la Blanca en la cual era candidato a su presidencia el vecino José Sala y la otra, la Azul, a cuyo frente está el señor Alejandro De Gravonsky quien actualmente está al frente de dicha Asociación fomentista. En la oportunidad se plantearon serias objeciones sobre la gestión de la actual conducción y tras momentos de suma tensión (se habló de que hubo incidentes no especificados) se acordó pasar a cuarto intermedio hasta el 4 de mayo. Uno de los puntos álgidos de la cuestión, fue la venta de un camión que la entidad poseía y que con lo obtenido fue adquirida una desmalezadora, reprochándose la validez de la asamblea en la que se autorizó dicha venta.",1,4,asamblea:3;incidentes:1,2,886,36106
1991-04-02,1991,IMG_20241125_101741_1991-04-02_017_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_101741_1991-04-02_017_nota.txt,"Presos platenses huelgan de hambre

LA PLATA (Télam) — Aproximadamente 650 presos alojados en la Unidad Penal número 1 de la ciudad de La Plata, comenzaron ayer al mediodía una huelga de hambre, en demanda de la aceleración de causas judiciales y un mejor tratamiento. Señaló oficialmente el Servicio Penitenciario bonaerense que un total de 790 internos de esta cárcel, 650 de ellos no retiraron este mediodía.

Paralelamente, dirigieron un petitorio a las autoridades del penal, reclamando una aceleración de causas judiciales y un mejor tratamiento. Este reclamo fue elevado por el servicio penitenciario y la Subsecretaría de Justicia bonaerense.

Robos en cadena

SALTA (Télam) — Efectivos de la Policía de Salta, durante las investigaciones de la policía de esta provincia, que se encuentra abocada a la investigación de robos de automotores, que se estaría haciendo en forma organizada, dado los últimos hechos. Si bien la información policial se amplía, se señaló que debido a la gran cantidad de vehículos en la vía pública, se ha iniciado una investigación.",1,3,demanda:1;huelga:1;petitorio:1,3,1067,36166
1991-04-06,1991,IMG_20241125_102404_1991-04-06_003_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_102404_1991-04-06_003_nota.txt,"Bajo la advertencia de que ""todo el barrio puede estallar si es que se trabaja en la planta"", unos doscientos cincuenta obreros y empleados de la empresa Frigocen S.A.I.C. permanecían anoche ocupando el edificio ubicado en Victoriano Montes y Belgrano, a la espera de que el juez en lo Civil y Comercial que decretara la quiebra de la compañía, doctor Juan Carlos Mata, se haga presente en el lugar para allanar el grave problema producido a raíz de la falta de pago de los sueldos correspondientes al mes de marzo. La decisión de tomar el establecimiento se adoptó a través de una asamblea conjunta protagonizada por el personal nucleado en los sindicatos Obrero de la Industria del Pescado, Empleados de Comercio y de los Trabajadores del Hielo.

Por otra parte, al cierre de esta edición, los dirigentes sindicales informaron que ""vamos a instalar en la planta ollas populares con la intención de que el juez, que a cuatrocientos kilómetros de distancia decretó el quebranto de la empresa, concurra a este lugar para observar de qué manera la gente necesita este trabajo para comer"". En la tarde, ante la inminencia de una intervención policial que desocupara la fábrica, los trabajadores se entrevistaron con la síndico actuante en los autos Frigocen s/Quiebra, Susana Dillon, ante quien plantearon a través de una carta la dura crisis provocada por el cierre judicial de la firma.

""Se tiene —dice la misiva— pendiente el cobro el mes de marzo en el caso de los mensualizados; la segunda quincena de marzo en los casos restantes al igual que los bonos semanales, mensuales, asignaciones familiares, cuota de obras social y sindical"". El documento gremial destacó además que ""vamos a permanecer en el interior del establecimiento en asamblea permanente ejerciendo los derechos que la Constitución Nacional les otorga inequívocamente en el artículo 14 bis y normas concordantes hasta tanto se efectivice el pago, solicitando asimismo la continuación de la fuente de trabajo y cumpliendo con el mandato del señor presidente de la Nación sobre la Revolución Productiva"".

Por último se aclara que, en consecuencia, ""solicitamos también la participación del Ministerio de Trabajo de la Nación y autoridades del Ministerio de Bienestar Social"". La carta entregada a la síndico está rubricada por Ernesto Covello (delegado SELSA), Benito Arias (delegado SOIP), Néstor Prome (delegado SOIP), Víctor Enriquez (tesorero del Hielo), Rolando Sancisi (secretario gremial de SELSA), Luis Ronner (secretario gremial SOIP), Miguel Albornoz (delegado SOIP), Juan Carlos Ardaz (delegado del hielo) y Abdul Saravia (secretario general del SOIP).

Simultáneamente, los obreros también advirtieron que ""si se clausura el establecimiento y se para la maquinaria puede llegar hasta explotar el edificio. Las cañerías por donde circula el amoníaco se encuentran congeladas, y se pierde ese líquido, al derretirse el hielo, al levantar la presión puede producir daños insopechados. No obstante —finalizaron— hasta que no cobremos permaneceremos en estado de asamblea permanente"".",1,3,asamblea:3,1,3059,36300
1991-04-08,1991,IMG_20241125_102712_1991-04-08_007_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_102712_1991-04-08_007_nota.txt,"Hacia una nueva ley de paritarias

Buenos Aires (Especial para LA CAPITAL) — La cartera laboral impulsará una propuesta de modificación de la ley de convenios colectivos de trabajo, en la cual se incluyan acuerdos por actividad, sin por rama o empresa, que estén ""centralizados"" por los sindicatos respectivos, según adelantó Enrique Rodríguez, el subsecretario de Trabajo. Dijo que para dar esas reformas el Gobierno creó una comisión integrada por funcionarios, sindicalistas de la CGT San Martín y empresarios, a fin de buscar posiciones en ese ámbito de debate y elaborar un proyecto para ser enviado al Congreso.

Esta reforma la concebimos solamente en base al acuerdo con los sindicatos y los empleados, aseguró el funcionario, agregando que ""primero a tener una respuesta técnica y después instalaremos el debate en la sociedad. En consulta vamos a tener especialmente en cuenta al Parlamento, que es en última instancia quien tiene que resolver sobre la cuestión"".

Rodríguez sostuvo que la reforma laboral ""es para acompañar la transformación de la estructura productiva argentina que plantea el Gobierno. Si esto se logra, como consecuencia se modificarán las relaciones laborales para dar su modernización"", añadió. ""Estamos en una situación de necesaria adaptación de ley, no hay un instrumento legal que permita haya un acuerdo macroeconómico, macrosocial, de concertación social, acuerdo para la negociación, que tenga carácter obligatorio, porque no está previsto en la ley 14.250"", explicó.

Subrayó que en la actual ley ""no está como componente central una crisis que produce distorsiones muy grandes en el ingreso"", y que incluso ""no prevé herramientas inteligentes para resolver el tema laboral"". Rodríguez dijo que ""tampoco está previsto el cambio en los sistemas productivos. El modelo de producción en serie aún rige en parte y se está modificando, lo que produce aquello que se denomina satelitación de la empresa, esto es en determinado servicio y ya no dependen de la empresa, sino son contratados por otras empresas"".

Por sector, por rama...

Rodríguez señaló que actualmente ""no se prevé la articulación de la negociación colectiva en unidades, esto es, un convenio de actividad por un lado y la posibilidad que se articule por sector o por empresa o por rama por el otro; esto es un tema fundamental, y no para trascender la paritaria, porque la puede hacer el propio sindicato"". Explicó que esto ""no quiere decir que si se diversifica, pierde poder el gremio, sino que sea el que negocié por rama o por sector"", destacando que ese mecanismo ""no es para negar poder al sindicato, sino para que lo retome y la totalidad de los salarios puedan estar incluidos dentro del convenio"".

Aseguró que el gremio que representa a los mercantiles quiere este sistema y que los mecánicos ""ya lo implementan"". Detalló que ""solamente una parte de los salarios están en convenio; muchos de los que se fijan en las paritarias son simplemente sueldos 'testigo' para establecimientos importantes, donde el componente tecnológico es grande y el insumo salarial es prácticamente neutro, ya que no tiene ninguna importancia"".

Agregó que ""en cambio en otros lugares, donde el componente salarial es muy importante, en empresas unipersonales o pequeñas, todavía se recurre al expediente en negro, para tener relaciones informales. Por ello —enfatizó—, pensamos que se debe modificar profundamente el sistema"".

Añadió que ""los horizontes de estabilidad económica cuando ya no tengamos que discutir repetitiva y mecánicamente todos los meses, en una situación donde los trabajadores siempre pierden, va a influir notoriamente en las perspectivas de la negociación colectiva, y va a tener en cuenta la situación de las empresas"".

Conciliación y arbitraje

También calificó de ""obsoleto"" el sistema de conciliación obligatoria y señaló que ""no se establecen modernas técnicas ni aporte tecnológico a las partes para poder destrabar las negociaciones, tampoco árbitros de gran capacidad técnica, y los plazos pueden llegar a ser inadecuados, por largos o cortos"".

Con respecto a la posibilidad de que no esté incluido en esa modificación el mecanismo del arbitraje, Rodríguez respondió: ""Vamos a analizar todas las alternativas.""",1,4,conciliacion obligatoria:1;negociacion colectiva:2;paritaria:1,3,4235,36354
1991-04-08,1991,IMG_20241125_102727_1991-04-08_009_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_102727_1991-04-08_009_nota.txt,"Analizaron el tema agua en Fortunato de la Plaza

Con la presidencia de la titular de la asociación vecinal, María Taboada y la presencia de dirigentes de la Comisión Pro-Acueducto Sur, los frentistas de ""Fortunato de la Plaza"" analizaron ayer en el transcurso de una reunión, todo lo relacionado con la provisión de agua corriente para el sector, que está abastecido por el Acueducto que ya se encuentra en marcha.

La asamblea se desarrolló en la sede de Aza-

pardo esquina Monsenor Enrique Rau, por la mañana y en la oportunidad los dirigentes de la Comisión Pro-Acueducto Sur se refirieron a su experiencia de lucha para conseguir ese importante servicio, hablando asimismo los presidentes de las asociaciones de fomento ""Cerrito y San Salvador"" y ""Fortunato de la Plaza"", ""El Martillo"" y ""El Progreso"", quienes dieron testimonio de la experiencia en sus barrios, donde las redes de agua domiciliaria se están realizando a través del sistema de auto-gestión cooperativa.

En la oportunidad, también la presidenta Taboada manifestó la intención de esa vecinal de que la obra se realice para todo el barrio, es decir para el perímetro comprendido por partir a Fortunato de la Plaza y de Jacinto Peralta Ramos a Polonia, informando asimismo que ya existe la factibilidad correspondiente para poder iniciar los trabajos.

Tras el análisis de la cuestión, se estableció un plazo de treinta días para, en una nueva asamblea, decidir formalmente de qué manera se concretarán las redes de agua corriente.

""El Martillo""

La asociación de fomento ""El Martillo"" informó que a través del esfuerzo de vecinos y de esa entidad, se consiguió que la red de agua fuera cu-

biendo todo el barrio.

""Se cristalizó con éxito la necesaria y ansiada obra —expresó la asociación en un comunicado— mediante una nueva forma de ejecución: la auto-gestión. Es la primera vez que esta condición se aplica en una obra pública, con el éxito a la vista de los vecinos, con su participación en la ejecución de las obras y costos.""",1,4,asamblea:2;lucha:1;marcha:1,3,2005,36367
1991-04-08,1991,IMG_20241125_102739_1991-04-08_006_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_102739_1991-04-08_006_nota.txt,"Medina quiere de corazón a Favaloro

El candidato a intendente de los socialistas populares, Daniel Medina, se expidió sobre la posible candidatura a gobernador de René Favaloro que impulsa la Unidad Socialista a la que su agrupación pertenece.

El edil que ""es un excelente candidato, que permite promover una alternativa que trasciende el marco del socialismo, que en el caso de la Provincia se expresa en el criterio: bonaerenses para los bonaerenses"". Añadió que ""si bien Favaloro no reviste una militancia partidaria, no dudo que será una persona convocante por la probidad puesta de manifiesto, no sólo en el ejercicio profesional, sino también en los diferentes ámbitos en que le ha tocado actuar"".

Italianos con Aprile

Comunidades italianas que propician la precandidatura a intendente de Aprile en el seno de la UCR, se reunieron ayer en un almuerzo popular que se sirvió en la Casa de Italia, Edison 127. Han propiciado este encuentro dirigentes de diversas entidades peninsulares, que respaldan el proyecto propuesto por el concejal en caso de alcanzar el sillón principal de la comuna.

Reunión del MORERA

Doscientos afiliados radicales alineados en el Movimiento de Recuperación Radical (MORERA), asistieron a la reunión convocada para la discusión doctrinaria de diversos proyectos de ley presentados por el senador Néstor Saggese, precandidato a intendente municipal por esa línea, quien en la oportunidad fue acompañado por Ángel Roig, precandidato a diputado nacional.

El legislador expuso sobre sus proyectos, algunos ya sancionados, entre los que se destacan el referido a la declaración de interés provincial de los Juegos Panamericanos 1995 y la derivación del producido de una jugada anual de la Lotería provincial; la transferencia del uso del predio del Golf Club a la comuna marplatense por 20 años; el establecimiento de poder de policía municipal a todo el ámbito del partido, sin importar la jurisdicción de que se trate; la modificación del Código de Faltas, propendiendo a mejorar la seguridad de la población; y la expropiación de terrenos con riesgo sanitario en Villa Primera.

Derrocamiento de Frondizi

A 29 años del derrocamiento del presidente Arturo Frondizi, el club político que lleva el nombre del ex mandatario difundió, con la firma de su presidente, Omar Orlando Andreani, un comunicado en el que se recuerda que ""Frondizi debió afrontar una permanente conspiración para impedir la puesta en práctica de la política más revolucionaria que se ha aplicado en la Argentina durante este siglo"".

Estima el firmante que la obra de Frondizi ""no tiene equivalente en ningún otro período"" y que él ""demostró que es posible autoabastecernos de los insumos fundamentales que requiere la economía y con ello quebrar la dependencia exterior"". ""A 29 años de su derrocamiento —finaliza la nota—, Frondizi integra el selecto grupo de los Pellegrini, Roca y Alvear. No creemos que muchos recuerden el nombre de los ejecutores materiales del golpe, pero sí recordamos a los instigadores"".

Lista ""17 de Julio""

Con el patrocinio de Jorge Raúl Lombardo, Francisco D'Angelo, Alberto Peláez, Diego Azorín y otros afiliados, la Lista ""17 de Julio"" ha resuelto presentarse con candidatos y programas propios a los próximos comicios internos del Partido Socialista Democrático, postulando como precandidato a intendente al ex concejal Juan Carlos Cordeu.

Dicen los dirigentes de la agrupación que ""nuestra propuesta reclama un cambio en la acción política llevada a cabo en los últimos tiempos por la dirigencia del partido y sus representantes"" y que rescatan como patrimonio ideológico ""el ejemplo de hombres como Teodoro Bronzini y Rufino Inda"".

Atlántico Sur

Con la firma de Orlando Tammone y Luis Pedro Ventivoglio, la Fundación Atlántico Sur afirma que el Plan Cavallo II ""ha provocado otra distorsión a la economía nacional, como el desagio en dólares en alquileres y otros contratos, por cuanto no se puede retrotraer a fechas anteriores a la sanción la injerencia del Estado en contratos ya pactados"".

Luego de augurar olas de juicios en el tema de los alquileres, aseguran que ""estas contradicciones del ministro lo van a llevar a más desastres de los que estamos padeciendo, ya que habló de aumentos en arifas e impuestos, pero no habló de retrotraerlos a mayo"".

¿Giovanniello candidato a concejal?

Según Carlos Real, de la secretaría de Prensa de la lista ""Azul y Blanca"" de los Empleados de Comercio de Mar del Plata, a Fabián Giovanniello, secretario general de esa agrupación, se le ha ofrecido integrar las listas de candidatos en las próximas elecciones a nivel local por distintos partidos políticos. Según se resalta en un comunicado, el Partido Justicialista, la Unión Cívica Radical y la Unión Vecinal Independiente habrían tentado a Giovanniello. Es posible que el mercantil, se señala, se aleje del justicialismo donde está afiliado, y acepte integrar la lista de candidatos a concejales en la Unión Vecinal Independiente. La fórmula entonces sería Freijo intendente, Giovanniello concejal. Habrá que esperar.

Autoridades de Acción y Recuperación

A través de una asamblea general de afiliados y adherentes, la Agrupación Justicialista ""Acción y Recuperación"" del Justicialismo marplatense, efectuó la renovación de la comisión directiva, por finalización del mandato de sus anteriores autoridades. De la misma, y por unanimidad, la asamblea eligió a Oscar Ruiz como presidente, José Carrasco vice; Julio Barceló secretario general, completando la conducción Luis Pérez, Juan Baamonde, Hugo Tolosa, Horacio Lembo, A. Rey y José Almeira.

Movilización Radical: asamblea

El movimiento Movilización Radical de la UCR del partido de General Pueyrredón, convocó a asamblea para mañana a las 20 en Moreno 2244. En la oportunidad se elegirán las autoridades de la asamblea, se constituirá la línea Movilización Radical de General Pueyrredón, y el comité de distrito. Firman la convocatoria Graciela López y Julián Finocetto.

Círculo ""Dr. Juan H. Jara""

El Círculo ""Dr. Juan H. Jara"" que adhiere y respalda",1,5,asamblea:5,1,6055,36374
1991-04-08,1991,IMG_20241125_102759_1991-04-08_010_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_102759_1991-04-08_010_nota.txt,"Por la nueva estructura administrativa

Empleados del Casino
llamén urgente asamblea

La aprobación de la nueva estructura administrativa para el personal de los Casinos Nacionales, las nuevas categorías para sus funciones que allí se desarrollarían que se daría a conocer en la corriente semana—expuso a la gran mayoría de trabajan en esta actividad tan quehacer cotidiano de la

En las dos agrupaciones gremiales importantes, la ""Azul y Blanco"" vio sucesivamente al triunfo de las dos elecciones a Nicolás Durutti, quien viene de compartir con Las Vegas y Atlantic City los premios de la Lotería Nacional. El MUG (Movimiento Unificado Gremial) de Daniel Rodríguez se movilizaron durante el día sábado para solicitar una asamblea extraordinaria del personal para hoy. Esta movilización, según fuentes consultadas de medio, se debió a la reticencia gremial a convocar a la puesta en marcha de la solicitud oportunidad hecha por ambas agrupaciones.

""Viajamos a Las Vegas para decir no a la privatización de los casinos"", señala la comisión directiva de la Asociación de Empleados de los Casinos Nacionales en un documento que pudieron leer en las últimas horas los ""casineros"", a pocas horas del arribo del titular de la Asociación, Julio Durutti, de su viaje por Las Vegas y Atlantic City junto a varias autoridades de la Lotería.

En el extenso documento, al cual tuvo acceso LA CAPITAL, se intentan explicar los motivos por los cuales un representante del sector gremial viajó a los Estados Unidos, y finalmente, tras hacerse referencia a los logros alcanzados en la faz gremial —lo que nada tiene que ver con el viaje— se consigna que ""estamos trabajando y ése es un mérito que no puede quitarnos ninguna crítica destructiva o tergiversación de los hechos"".

Tras el viaje a Las Vegas, opinan que los casineros argentinos ""tienen uno de los niveles profesionales más elevados del mundo, razón por la cual seguiremos luchando por jerarquizar nuestra profesión"" y aseguran que ""porque no concebimos la resignación pasiva de los hechos consumados, y porque creemos que el protagonismo de los trabajadores se practica con hechos y no con declamaciones"".",1,3,asamblea:2;marcha:1,2,2153,36396
1991-04-11,1991,IMG_20241125_103235_1991-04-11_001_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_103235_1991-04-11_001_nota.txt,"Malestar por los valores de la cuota en un colegio

Los padres de los alumnos que concurren al Colegio Unión del Sur —a Jardín de Infantes, primario y secundario— no abonarán hoy la cuota correspondiente al mes de abril por los altos incrementos registrados, según lo dispusieron en una reunión que se celebró ayer en el mismo establecimiento, ubicado en San Juan y Saavedra. En consecuencia, presentarán una nota firmada a las autoridades y propietarios del establecimiento, expresando la inquietud reinante, y ratificando la voluntad de abonar la cuota que corresponde, pero a los valores existentes en marzo.

En el colegio, al mediodía se efectuó una reunión que contó con la participación de más de un centenar de padres. En la oportunidad se analizó la situación y se alzaron voces en contra de esta medida, aduciendo que los aumentos oscilaron entre el 27 y el 30 por ciento en la presente cuota con referencia a la del mes anterior, estableciéndose que comparándola con la de marzo del año pasado el aumento superó el 1.000 por ciento.

Según se explicó, el malestar estaría basado en el cambio de categoría que a nivel subvención de la Dirección de Enseñanza No Oficial (DENO), se habría registrado en las últimas semanas. Así, mientras el Colegio Unión del Sur tenía una subvención del 70 por ciento el año pasado —por parte de la DENO— actualmente sería del 50 por ciento, con lo que las diferencias se registran en el valor de las cuotas. ""No es posible que la modalidad haya variado en pleno ciclo lectivo"", adujeron los padres, muchos de los cuales propusieron que el pago se realizara en forma judicial hasta tanto se resolviera la situación. Finalmente primó la posición de no pagar hoy —cuando vence la cuota— presentando un escrito que durante la mañana será rubricado por los padres en un estudio ubicado en la calle Jujuy 1670.

""Nos están cobrando una cuota que no corresponde a la categoría del colegio ya que no tiene ni piletta ni computación"", se quejaban algunas madres allí reunidas, denunciándose que ""la merienda se cobra en forma encubierta como si fuera una actividad extraprogramática"".

De acuerdo a un recibo, al cual tuvo acceso LA CAPITAL, la cuota por un alumno de sexto grado asciende a 936 mil australes para abril —917.740 en concepto de arancel y 318.260 por actividades extraprogramáticas— mientras que en marzo pasado la cuota era de 720 mil australes (un 27 por ciento menos). En marzo del 90, un alumno de la primaria pagaba 68.447 australes.

Asimismo, la cuota de abril para el jardín de infantes es de 715 mil australes (sobre 550 mil del mes anterior), lo que desencadenó el lógico malestar de los padres, quienes se dispusieron a seguir manteniendo su posición ante los propietarios de ese excelente establecimiento educacional de Mar del Plata.",1,3,malestar:3,1,2795,36528
1991-04-12,1991,IMG_20241125_103409_1991-04-12_014_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_103409_1991-04-12_014_nota.txt,"El MORERA a la búsqueda de los concejales

¿Quiénes acompañarán a Néstor Saggese

En una asamblea realizada en la sede del Sindicato de Canillitas, el MORERA (Recuperación Radical) conformó la Junta Promotora que se encargará de integrar la lista de precandidatos a concejales, que acompañarán a Néstor Saggese, ya propuesto para reemplazar en la jefatura comunal a Ángel Roig, quien no sólo adhiere a esta línea, sino que por la misma es impulsado a diputado nacional.

El MORERA, alineado con la fórmula Posse-Sagol, nombre en Canillitas a los siguientes promotores: Tagg, Puleo, Susana Leckhau, Glúdice, Mirna Michelman, Martín, Farro, Pulverini, Orduna, Pascual y Ramella. De acuerdo con la reglamentación que se dio el movimiento, todas estas personas están inhabilitadas de ser electas para un cargo electivo. De este modo, llama la atención entonces que no figuren en la junta adherentes al MORERA como Marta Rosa Solsona, Nelly de Galliano, Julio César D’Augerot, Juan Carlos Derosa, Mauricio Irigoin, Carlos Balmaceda, entre otros hombres del radicalismo que siguen entonces en condiciones de ser elegidos.

Porrúa y Farro, también candidatos

La Corriente de Opinión Nacional (CON) de Mar del Plata (la ex Coordinadora) adoptó más definiciones sobre sus candidaturas con vistas a las elecciones internas de la Unión Cívica Radical a realizarse el 26 de mayo. Jesús Porrúa será candidato a concejal en primera término —es decir que buscará su reelección porque ya es edil desde 1987— y el ex coordinador de la Zona Sanitaria VIII es postulado para la presidencia del comité local de la UCR.

Estas y otras designaciones, resueltas por los adherentes marplatenses a la CON durante una asamblea realizada anteanoche en un local de Juan B. Justo y Olavarria, se suman a las de Manuel Fernández Daguerre, para intendencia, y de Carlos Martín para la diputación provincial. La corriente sostiene la fórmula Cabirón-Young para disputarle la candidatura a gobernador a Pugliese y a Posse.

Para otros cargos del partido fueron elegidos en la asamblea Luis Rech, Marcelo Bardi, Alejandro Garis, José Maciá, Francisco Bowden, Esther Ducóli y Mabel Principal.

El segundo puesto en la lista de precandidatos a concejales es ocupado por la arquitecta Aleira Giovannardi, integrante del colegio de arquitectos y de conocida actuación comunitaria en el Barrio Centenario.

La nómina para el Concejo Deliberante no se completó. Los puestos a cubrir en la “interna” del radicalismo son 85, y aún son varios los lugares vacantes. Entre los “candidateables” para ediles figuran, según versiones seguras, Bengoa y Katz entre otros.",1,3,asamblea:3,1,2622,36581
1991-04-14,1991,IMG_20241125_103611_1991-04-14_007_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_103611_1991-04-14_007_nota.txt,"""Entre el cero y el dos por ciento"", según Menem

Se vaticina una inflación mínima

El presidente Menem, que habló ayer ante más de dos mil delegados de todo el país de SMATA, lista Verde, liderada por José Rodríguez, advirtió que la inflación ""llegará a un mínimo entre dos y el cinco por ciento"", consignando que ""la estabilidad está en marcha"". Criticó severamente a algunos medios de prensa por la difusión que se dio a la polémica por las denuncias contra la familia Yoma, y consideró que habrá internas en el justicialismo. También rechazó objeciones por el peaje. Insistió en que debe pagarse. Sobre el tema de la corrupción reiteró la necesidad de ""combatirla en todas las áreas"".

BUENOS AIRES (Especial) — El presidente Carlos Menem, estimó que la inflación de mayo estará ""entre el cero y el uno o dos por ciento"" y vaticinó que el justicialismo ""triunfará"" en las próximas elecciones. Añadió que ""va a haber internas en el peronismo"" y expresó su deseo que titular de la CGT-Azopardo, Saúl Ubaldini, ""participe dentro"" del partido al comentar la posibilidad de una candidatura del dirigente sindical fuera de la agrupación.

En declaraciones formuladas al finalizar el congreso de la lista Verde del Sindicato de Mecánicos y Afines del Transporte Automotor (SMATA) el primer mandatario consideró ""absurdo"" oponerse al pago del peaje en las rutas.

Añadió que ""hay que ver cómo están las rutas donde se paga el peaje, que han mejorado sensiblemente"" y sostuvo que el sistema ""se ha impuesto en muchas partes del mundo"".

""No me parece excesivo pagar un dólar por cada cien kilómetros de recorrido —agregó— si con ese esfuerzo mejoramos las rutas donde se están haciendo todos los trabajos, necesarios para ello"".

El primer mandatario negó la intención de ""predisponer a la sociedad contra la prensa"" cuando declaró sentirse ""asombrado"" por el trato dado por los periodistas, durante la conferencia de prensa de ayer en la Casa de Gobierno.

Menem afirmó que ""no va a tomar ninguna actitud que conspire contra la libertad de prensa"" y comentó que ""en la rueda de prensa se me preguntaron cosas que hacen a mi intimidad y sin embargo yo respondí todas las requisitorias que se me hicieron"".

Calificó como ""muy bueno"" el pronóstico inflacionario del 5 por ciento, que realizan estudios privados sobre el costo de vida del mes de abril.

""Si en febrero tuvimos casi un 30 por ciento, en marzo un 11 por ciento y en abril un 5 por ciento, se ve que, poco a poco, se va disminuyendo la intensidad del proceso inflacionario y esto va a posibilitar la rehabilitación de puestos de trabajo"".

Agregó que el índice del costo de vida pronosticado para abril ""no conspira"" contra la estabilidad del plan económico y la convertibilidad del dólar, al agregar que ""si esto sigue así, en mayo vamos a tener una inflación que puede estar entre el cero y el uno o dos por ciento"".

Estimó que ""en poco tiempo"" con este proceso de estabilización, van a empezar a crecer los sueldos y va a haber más trabajo.

Advertencia presidencial

El presidente Carlos Menem advirtió que ""los camioneros pueden seguir parados toda la vida, pero también estarán toda la vida sin trabajar"" al rechazar como ""ridículas"" las críticas al sistema de peajes en las rutas. ""No me van a decir a mí —añadió— que los que manejan camiones que valen 50 mil millones de australes o esos autos lujosos, no pueden pagar un peaje de un dólar cada cien kilómetros para con eso mejorar el estado de las rutas"".

El jefe del Estado formuló la advertencia durante la clausura del congreso de la lista Verde del Sindicato de Mecánicos y Afines del Transporte Automotor (SMATA), que reunió a más de 2.500 delegados de todo el país.

El presidente, reiteradamente ovacionado por los delegados del gremio mecánico, presidió la clausura del congreso, flanqueado por el titular del gremio, José Rodríguez, y el secretario adjunto y secretario general de la CGT-San Martín, Raúl Amin.

Al congreso del gremio mecánico no concurrió como estaba previsto el vicepresidente de la Nación, Eduardo Duhalde, pero sí lo hizo el presidente de la Cámara de Diputados, Alberto Pierri. Rodríguez agradeció la presencia de Menem en el congreso y destacó que ""ésta es la primera vez que un presidente concurre a un plenario del gremio"".

Antes de Menem, Pierri pronunció un breve discurso en el que cuestionó a ""los compañeros que nos critican, porque ahora le cerraron el grifo"" en virtual alusión al dirigente Hugo Barriomuevo, desplazado de la conducción del ANSSAL.

El legislador llamó a los peronistas ""a apoyar a este gobierno"" al sostener que en las próximas elecciones ""está en juego no sólo el triunfo del justicialismo, sino también el del país"".",1,3,conferencia de prensa:1;marcha:1;rueda de prensa:1,3,4696,36624
1991-04-17,1991,IMG_20241125_104237_1991-04-17_007_nota.txt,LaCapital_txt/lc_1991_txt/IMG_20241125_104237_1991-04-17_007_nota.txt,"Casineros critican a Russo y Dafnos

""Esta asamblea tiene que ver con dos puntos: el tema de una departamentalización que se está haciendo en la Gerencia de Casinos, que va a definir las estructuras de poder dentro de la gerencia general y el tema que ver con el régimen de la Caja de Empleados, su distribución, en la cual hay un reglamento que establece que los compañeros que no están en la mesa o realizan tareas administrativas y no tienen que ver con el juego, no deberían cobrar. Estos dos puntos están, tienen que ver con la problemática de los empleados de Casinos hoy, pero el problema aquí es mucho más denso y su tronco tiene que ver con el proyecto del interventor"".

Así lo expresó el titular del Movimiento Unificado Oremal—MUG—de los casineros, Daniel Rodríguez, en el marco de la asamblea que para tratar esos temas y otros de igual interés para el sector, se realizó ayer en dependencias del Teatro Auditorium con un numeroso marco de público.

Rodríguez, quien dialogó con LA CAPITAL en un aparte de dicha reunión dijo, tal sentido que ""yo creo que el señor Russo a través hoy de la gerencia de Dafnos y a través de una actitud tan contemplativa del gremio quiere desarrollar su proyecto, para lo cual se está planteando en vez de pelear por la idoneidad, por un concurso claro y transparente en el nombramiento de las autoridades del Casino, el digitar a la gente que lo único que tiene en común es estar de acuerdo con la política del interventor. Para lo cual nosotros pedimos cursos, concursos e igualdad de posibilidades para todos. Estos puntos son los que se van a tratar y otros, como lo es el tema de las ganas, que en este caso mi idea está yendo a la vanguardia, porque creemos que no es solo para el país, ni para los intereses del Casino ni para el Mar. Nosotros creemos que el tema está laledo en la Argentina conservadora y como un tema incorporado al turismo, no al turismo, sino a la industria para que la industria para que la ciudadanía sepa que la industria está en manos de los trabajadores"".

Precisamente a este discurso, al frente de la asamblea a pedido de su agrupación oficialista ""Azul y Blanco"", sus compañeros que ""así nos acompañemos ni nosca"" le pide pedir de escuadra, el interventor mintió que ""se venga a pedir a la comisión directiva",1,3,asamblea:3,1,2288,36804
